time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.00031727301857695966,0.021052795613019294,11.45171484261284,0.015788921125609257,0.011575872036867274,0.0,-0.03252385458108685,0.07532132515195869,2.4007431726575397,0.02217403320964172,-0.00040865939344008305,0.0,444.1182543139893,441.56833509471466,440.7016561706305,441.0834199549391
1.2600000000000007,-0.0018769613346510494,0.02590854375303161,11.599088840943626,0.01706856467861062,0.011346284189927225,0.0,-0.04060251338964485,0.0866682669533487,2.5114840078837246,0.019578123112369974,-0.011730739765290883,0.0,446.5067262030537,445.58218937221494,445.7887229858661,445.57655754160515
1.3200000000000007,-0.00456500617634774,0.03149670530074983,11.75457498238003,0.018179152463954296,0.010617746657005434,0.0,-0.04891565972498592,0.09972413674234126,2.6710264538920345,0.01628280314947886,-0.012978357710016378,0.0,461.7577750921671,461.6594742372645,461.14083260692297,460.8803892677735
1.3800000000000008,-0.0076882224306738965,0.037808708607351256,11.9150777280859,0.01915772993103193,0.010493767339103677,0.0,-0.05515678801313295,0.11076186594231185,2.6790443198951532,0.016363210122591704,0.013788106797618412,0.0,412.8701672445888,415.2250395596759,413.7213169534785,413.72832835268053
1.4400000000000008,-0.011268583620926417,0.04494708025216218,12.083585628808843,0.020802203895311067,0.01085616748452889,0.0,-0.06426693968100024,0.12734372329592322,2.9372539151366523,0.04340236576518317,-0.01774155912437858,0.0,492.5740448765835,490.2368506584787,489.6325419482477,491.6400877878449
1.5000000000000009,-0.015359164528657548,0.05305579860311229,12.264165441915274,0.023164661488273453,0.009672578709581714,0.0,-0.0719601771517822,0.14320993254353992,3.081689197162458,0.029772268868058862,-0.024024990329065375,0.0,458.74393822753893,458.2447695672845,459.85814155832384,458.77789612129374
1.560000000000001,-0.01988734182273799,0.06217366389835495,12.45377217646658,0.024898576442465625,0.00831199373161251,0.0,-0.07882073932706837,0.16090279074293584,3.238100953680474,0.027091616498466635,-0.020107440556268258,0.0,462.9736329133292,463.281753225793,463.62715263304693,463.4166882333479
1.620000000000001,-0.024780377025132902,0.07233811119822933,12.65063923229398,0.026911128265497908,0.006909332588238115,0.0,-0.08414927317628793,0.1780896781113209,3.3238834124881467,0.044046530528621064,-0.030885353105681756,0.0,443.10128785223884,442.21426456000876,441.5924517160288,442.989323719228
1.680000000000001,-0.029968778714365676,0.0836050782937584,12.853631569215514,0.02991151282102944,0.004829602006206635,0.0,-0.08859091463368172,0.19776358789142212,3.4421700836675515,0.059843100242954625,-0.043550744891175365,0.0,453.585345546281,452.5665168087567,452.57046922089125,453.84164706318427
1.740000000000001,-0.035396299911521434,0.09625850152415287,13.068246076192159,0.033946742076877534,0.002066583134922695,0.0,-0.09198269083897906,0.2244791345461781,3.7107980373815086,0.07900817593331418,-0.05158580705370959,0.0,498.185515329309,497.5966271156746,497.4325347278141,498.8368014243594
1.8000000000000012,-0.04093989184722257,0.1102919312338076,13.28945691881471,0.0385948086751009,6.282284737914217,0.0,-0.09256152307409128,0.24368340926931786,3.6630353030364335,0.07419593240920291,-0.04549644839329407,0.0,401.41866371724365,401.96908675045484,401.5988403204117,401.1675421516519
1.8600000000000012,-0.046463200246575374,0.1257743882407124,13.513387725655672,0.044175705302875734,6.279340708898717,0.0,-0.09124570066112324,0.2729356313149197,3.8008494610757007,0.11604156362212437,-0.057383294047976666,0.0,461.6415091685938,460.70111454976933,459.8878008476875,463.1968573047146
1.9200000000000013,-0.05182726278169881,0.1432762876576744,13.748538099389913,0.050894722397829995,6.275623391300504,0.0,-0.08712577177443392,0.31126072053774906,4.036646474933638,0.10230301582422792,-0.07317176800633728,0.0,491.5993848252021,490.4255872011161,491.6868231584859,490.6776383387372
1.9800000000000013,-0.056885897864239254,0.1630048065619165,13.99330385407646,0.057117167254181034,6.271351675044613,0.0,-0.081066145582178,0.34695676658502334,4.121864761556282,0.10637573080519834,-0.06751132578569842,0.0,448.3036036685584,448.759488624055,447.20021366089,447.5411348479343
2.0400000000000014,-0.06148541496510139,0.18504932712176897,14.243992334359463,0.06345362951588118,6.267280294613595,0.0,-0.07183484224226934,0.3884953172946927,4.233955113220876,0.10402700605331609,-0.0685550942301767,0.0,456.6629287320551,456.57633020847834,457.46979184131186,457.29212632721834
2.1000000000000014,-0.06547633345606914,0.20960084240903581,14.499566075272282,0.07017021996785733,6.263702736084813,0.0,-0.060838500449925344,0.4304915510239264,4.284921430533132,0.12432872381663809,-0.0460101468248125,0.0,438.0862012226937,439.95425075635404,437.8552793733692,439.55222193890046
2.1600000000000015,-0.06873122197635052,0.23684602905969537,14.758765819767817,0.07728992869779194,6.260708652633138,0.0,-0.04738354563055266,0.478374536728922,4.354733135272108,0.10384423006538492,-0.05911105510036386,0.0,445.3658338790023,444.29129039747227,446.7640057845798,445.1029065945145
2.2200000000000015,-0.07114834935277337,0.2669940199317354,15.020792455763928,0.08350201061485052,6.257474588209396,0.0,-0.0328826124640238,0.5271131288669018,4.379324498855852,0.1029088634110936,-0.045116782476677955,0.0,430.637123896304,431.8172899991442,432.0757075277734,432.0064998185795
2.2800000000000016,-0.07267523333317118,0.3000610996678557,15.282878717663905,0.08996566271743589,6.254726326687635,0.0,-0.017781977233165,0.5756577452365447,4.356898407468368,0.11594185312131532,-0.047215779823660584,0.0,416.89929440014424,416.7144492971521,415.48493808624045,416.6371085667504
2.3400000000000016,-0.07310221817148724,0.33661345878350435,15.548648142022296,0.09682315861720081,6.252003026441624,0.0,0.0038348474565227803,0.6434477993313462,4.501417410422613,0.11077149337012661,-0.04196434442059803,0.0,469.31162774235554,469.718006973666,469.4422971390435,469.05177063705645
2.4000000000000017,-0.07243384021478523,0.37657609929359537,15.814876219578721,0.10319857326478932,6.249489517754606,0.0,0.01863256659978276,0.689130011838378,4.373277960799121,0.09522164906327177,-0.041747180151795286,0.0,380.6921075971643,380.7116248612683,381.32453578508074,379.8478141570071
